SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE,CNT
2019,9,18,수,ARP6,ARP3,H,H1851,D,10:10,,,1
2019,9,18,수,ARP3,ARP1,I,I1323,A,16:10,,,29
2019,9,18,수,ARP1,ARP3,I,I1323,D,14:55,,,28
2019,9,18,수,ARP3,ARP2,I,I1567,A,19:55,,,29
2019,9,18,수,ARP2,ARP3,I,I1567,D,19:00,,,9
2019,9,18,수,ARP2,ARP3,J,J1005,A,10:00,,,10
2019,9,18,수,ARP3,ARP2,J,J1005,D,9:00,,,36
2019,9,18,수,ARP3,ARP1,J,J1238,A,15:00,,,33
2019,9,18,수,ARP1,ARP3,J,J1238,D,13:50,,,25
2019,9,18,수,ARP1,ARP3,J,J1259,A,20:10,,,22
2019,9,18,수,ARP3,ARP1,J,J1259,D,19:00,,,30
2019,9,18,수,ARP3,ARP1,A,A1901,A,7:15,,,7
2019,9,18,수,ARP1,ARP3,A,A1901,D,6:05,,,2
2019,9,18,수,ARP1,ARP3,A,A1922,A,13:20,,,25
2019,9,18,수,ARP3,ARP1,A,A1922,D,12:10,,,31
2019,9,18,수,ARP1,ARP3,A,A1948,A,15:30,,,30
2019,9,18,수,ARP3,ARP1,A,A1948,D,14:20,,,29
2019,9,18,수,ARP3,ARP1,A,A1971,A,17:10,,,37
2019,9,18,수,ARP1,ARP3,A,A1971,D,15:55,,,30
2019,9,18,수,ARP3,ARP1,A,A1995,A,22:30,,,8
2019,9,18,수,ARP1,ARP3,A,A1995,D,21:20,,,18
2019,9,18,수,ARP1,ARP3,A,A1996,A,22:05,,,15
2019,9,18,수,ARP2,ARP3,B,B1100,A,9:30,,,7
2019,9,18,수,ARP3,ARP2,B,B1100,D,8:30,,,36
2019,9,18,수,ARP2,ARP3,B,B1116,A,19:30,,,11
2019,9,18,수,ARP3,ARP2,B,B1116,D,18:35,,,31
2019,9,18,수,ARP1,ARP3,F,F1204,A,9:40,,,21
2019,9,18,수,ARP3,ARP1,F,F1204,D,8:30,,,36
2019,9,18,수,ARP1,ARP3,F,F1218,A,15:55,,,30
2019,9,18,수,ARP3,ARP1,F,F1218,D,14:45,,,30
2019,9,18,수,ARP3,ARP1,F,F1231,A,20:35,,,37
2019,9,18,수,ARP1,ARP3,F,F1231,D,19:25,,,29
2019,9,18,수,ARP6,ARP3,F,F1706,A,22:25,,,2
2019,9,18,수,ARP3,ARP6,F,F1706,D,21:15,,,39
2019,9,18,수,ARP3,ARP1,H,H1115,A,13:35,,,33
2019,9,18,수,ARP1,ARP3,H,H1115,D,12:15,,,18
2019,9,18,수,ARP3,ARP1,H,H1129,A,20:15,,,32
2019,9,18,수,ARP1,ARP3,H,H1129,D,19:05,,,34
2019,9,18,수,ARP3,ARP1,H,H1151,A,7:30,,,16
2019,9,18,수,ARP1,ARP3,H,H1151,D,6:15,,,6
2019,9,18,수,ARP3,ARP2,H,H1515,A,18:00,,,33
2019,9,18,수,ARP2,ARP3,H,H1515,D,17:05,,,9
2019,9,18,수,ARP6,ARP3,H,H1852,A,9:05,,,3
2019,9,18,수,ARP3,ARP6,H,H1852,D,7:55,,,24
2019,9,18,수,ARP3,ARP1,I,I1325,A,16:50,,,33
2019,9,18,수,ARP1,ARP3,I,I1325,D,15:35,,,30
2019,9,18,수,ARP6,ARP3,I,I1552,A,10:20,,,2
2019,9,18,수,ARP3,ARP6,I,I1552,D,9:10,,,33
2019,9,18,수,ARP3,ARP2,J,J1006,A,8:35,,,38
2019,9,18,수,ARP2,ARP3,J,J1006,D,7:35,,,11
2019,9,18,수,ARP1,ARP3,J,J1205,A,8:10,,,18
2019,9,18,수,ARP3,ARP1,J,J1205,D,7:00,,,4
2019,9,18,수,ARP3,ARP1,J,J1220,A,12:15,,,29
2019,9,18,수,ARP1,ARP3,J,J1220,D,11:05,,,20
2019,9,18,수,ARP1,ARP3,J,J1239,A,16:50,,,22
2019,9,18,수,ARP3,ARP1,J,J1239,D,15:40,,,29
2019,9,18,수,ARP1,ARP3,A,A1902,A,7:50,,,18
2019,9,18,수,ARP3,ARP1,A,A1902,D,6:40,,,3
2019,9,18,수,ARP1,ARP3,A,A1924,A,13:45,,,25
2019,9,18,수,ARP1,ARP3,A,A1950,A,17:00,,,22
2019,9,18,수,ARP3,ARP1,A,A1950,D,15:50,,,29
2019,9,18,수,ARP1,ARP3,A,A1972,A,18:50,,,32
2019,9,18,수,ARP3,ARP1,A,A1972,D,17:40,,,35
2019,9,18,수,ARP3,ARP1,A,A1996,D,20:55,,,40
2019,9,18,수,ARP3,ARP2,B,B1101,A,7:55,,,24
2019,9,18,수,ARP2,ARP3,B,B1101,D,6:50,,,1
2019,9,18,수,ARP3,ARP2,B,B1117,A,18:00,,,33
2019,9,18,수,ARP2,ARP3,B,B1117,D,17:05,,,9
2019,9,18,수,ARP3,ARP2,B,B1183,A,12:45,,,30
2019,9,18,수,ARP2,ARP3,B,B1183,D,11:45,,,9
2019,9,18,수,ARP3,ARP1,F,F1205,A,7:55,,,24
2019,9,18,수,ARP1,ARP3,F,F1205,D,6:50,,,13
2019,9,18,수,ARP1,ARP3,F,F1232,A,22:25,,,19
2019,9,18,수,ARP3,ARP1,F,F1232,D,21:15,,,39
2019,9,18,수,ARP3,ARP2,F,F1901,A,8:00,,,29
2019,9,18,수,ARP2,ARP3,F,F1901,D,7:00,,,5
2019,9,18,수,ARP1,ARP3,H,H1116,A,14:35,,,25
2019,9,18,수,ARP3,ARP1,H,H1116,D,13:25,,,31
2019,9,18,수,ARP2,ARP3,H,H1516,A,21:05,,,12
2019,9,18,수,ARP3,ARP2,H,H1516,D,20:05,,,30
2019,9,18,수,ARP3,ARP6,H,H1853,A,20:35,,,37
2019,9,18,수,ARP6,ARP3,H,H1853,D,19:25,,,4
2019,9,18,수,ARP3,ARP6,I,I1553,A,12:05,,,33
2019,9,18,수,ARP6,ARP3,I,I1553,D,10:55,,,5
2019,9,18,수,ARP2,ARP3,I,I1568,A,19:30,,,11
2019,9,18,수,ARP3,ARP2,I,I1568,D,18:40,,,32
2019,9,18,수,ARP2,ARP3,J,J1007,A,13:00,,,8
2019,9,18,수,ARP3,ARP2,J,J1007,D,12:00,,,30
2019,9,18,수,ARP3,ARP1,J,J1206,A,8:30,,,36
2019,9,18,수,ARP1,ARP3,J,J1206,D,7:20,,,16
2019,9,18,수,ARP1,ARP3,J,J1221,A,12:50,,,22
2019,9,18,수,ARP3,ARP1,J,J1221,D,11:40,,,29
2019,9,18,수,ARP3,ARP1,J,J1260,A,20:00,,,31
2019,9,18,수,ARP1,ARP3,J,J1260,D,18:50,,,32
2019,9,18,수,ARP3,ARP1,A,A1903,A,7:35,,,18
2019,9,18,수,ARP3,ARP1,A,A1924,D,12:35,,,32
2019,9,18,수,ARP3,ARP1,A,A1973,A,19:00,,,30
2019,9,18,수,ARP1,ARP3,A,A1973,D,17:50,,,19
2019,9,18,수,ARP1,ARP3,A,A1998,A,22:20,,,19
2019,9,18,수,ARP3,ARP1,A,A1998,D,21:10,,,38
2019,9,18,수,ARP2,ARP3,B,B1102,A,10:15,,,11
2019,9,18,수,ARP2,ARP3,B,B1118,A,21:05,,,12
2019,9,18,수,ARP3,ARP2,B,B1118,D,19:55,,,29
2019,9,18,수,ARP3,ARP2,B,B1131,A,20:45,,,37
2019,9,18,수,ARP2,ARP3,B,B1131,D,19:45,,,11
2019,9,18,수,ARP1,ARP3,F,F1206,A,10:00,,,27
2019,9,18,수,ARP3,ARP1,F,F1206,D,8:50,,,41
2019,9,18,수,ARP3,ARP1,F,F1219,A,15:45,,,30
2019,9,18,수,ARP1,ARP3,F,F1219,D,14:35,,,25
2019,9,18,수,ARP3,ARP1,F,F1233,A,20:55,,,40
2019,9,18,수,ARP1,ARP3,F,F1233,D,19:45,,,27
2019,9,18,수,ARP2,ARP3,F,F1904,A,11:05,,,10
2019,9,18,수,ARP3,ARP2,F,F1904,D,10:05,,,31
2019,9,18,수,ARP3,ARP1,H,H1117,A,13:50,,,32
2019,9,18,수,ARP1,ARP3,H,H1117,D,12:40,,,19
2019,9,18,수,ARP1,ARP3,H,H1130,A,22:15,,,16
2019,9,18,수,ARP3,ARP1,H,H1130,D,21:05,,,36
2019,9,18,수,ARP1,ARP3,H,H1154,A,13:30,,,24
2019,9,18,수,ARP3,ARP1,H,H1154,D,12:20,,,28
2019,9,18,수,ARP3,ARP1,H,H1155,A,16:40,,,31
2019,9,18,수,ARP1,ARP3,H,H1155,D,15:25,,,29
2019,9,18,수,ARP1,ARP3,I,I1326,A,16:20,,,27
2019,9,18,수,ARP3,ARP1,I,I1326,D,15:10,,,36
2019,9,18,수,ARP1,ARP3,I,I1328,A,18:00,,,18
2019,9,18,수,ARP3,ARP1,I,I1328,D,16:45,,,31
2019,9,18,수,ARP6,ARP3,I,I1554,A,15:25,,,1
2019,9,18,수,ARP3,ARP6,I,I1554,D,14:15,,,26
2019,9,18,수,ARP6,ARP3,I,I1582,A,10:40,,,3
2019,9,18,수,ARP3,ARP6,I,I1582,D,9:30,,,34
2019,9,18,수,ARP3,ARP1,J,J1208,A,9:10,,,33
2019,9,18,수,ARP1,ARP3,J,J1208,D,8:00,,,20
2019,9,18,수,ARP3,ARP1,J,J1242,A,16:10,,,29
2019,9,18,수,ARP1,ARP3,J,J1242,D,15:00,,,30
2019,9,18,수,ARP1,ARP3,J,J1261,A,21:00,,,18
2019,9,18,수,ARP3,ARP1,J,J1261,D,19:50,,,25
2019,9,18,수,ARP1,ARP3,A,A1903,D,6:25,,,9
2019,9,18,수,ARP3,ARP1,A,A1925,A,9:40,,,31
2019,9,18,수,ARP1,ARP3,A,A1925,D,8:30,,,19
2019,9,18,수,ARP3,ARP1,A,A1951,A,15:10,,,36
2019,9,18,수,ARP1,ARP3,A,A1951,D,14:00,,,27
2019,9,18,수,ARP1,ARP3,A,A1980,A,20:10,,,22
2019,9,18,수,ARP3,ARP1,A,A1980,D,19:00,,,30
2019,9,18,수,ARP1,ARP3,B,B1010,A,17:30,,,20
2019,9,18,수,ARP3,ARP1,B,B1010,D,16:20,,,26
2019,9,18,수,ARP3,ARP2,B,B1102,D,9:15,,,32
2019,9,18,수,ARP2,ARP3,B,B1132,A,17:50,,,9
2019,9,18,수,ARP3,ARP2,B,B1132,D,16:45,,,31
2019,9,18,수,ARP4,ARP3,B,B1200,A,11:25,,,2
2019,9,18,수,ARP3,ARP4,B,B1200,D,10:20,,,32
2019,9,18,수,ARP3,ARP1,F,F1207,A,9:20,,,33
2019,9,18,수,ARP1,ARP3,F,F1207,D,8:10,,,18
2019,9,18,수,ARP1,ARP3,F,F1220,A,16:10,,,26
2019,9,18,수,ARP3,ARP1,F,F1220,D,14:55,,,31
2019,9,18,수,ARP1,ARP3,H,H1118,A,15:10,,,28
2019,9,18,수,ARP3,ARP1,H,H1118,D,14:00,,,32
2019,9,18,수,ARP3,ARP1,H,H1133,A,20:45,,,37
2019,9,18,수,ARP1,ARP3,H,H1133,D,19:35,,,27
2019,9,18,수,ARP1,ARP3,H,H1158,A,22:20,,,19
2019,9,18,수,ARP3,ARP1,H,H1158,D,21:10,,,38
2019,9,18,수,ARP3,ARP8,H,H1601,A,11:05,,,30
2019,9,18,수,ARP8,ARP3,H,H1601,D,10:15,,,6
2019,9,18,수,ARP6,ARP3,H,H1854,A,18:45,,,2
2019,9,18,수,ARP3,ARP6,H,H1854,D,17:20,,,39
2019,9,18,수,ARP3,ARP6,I,I1557,A,17:10,,,37
2019,9,18,수,ARP6,ARP3,I,I1557,D,16:00,,,2
2019,9,18,수,ARP3,ARP6,I,I1583,A,12:35,,,32
2019,9,18,수,ARP6,ARP3,I,I1583,D,11:25,,,6
2019,9,18,수,ARP3,ARP2,J,J1008,A,11:10,,,31
2019,9,18,수,ARP2,ARP3,J,J1008,D,10:10,,,11
2019,9,18,수,ARP1,ARP3,J,J1223,A,13:10,,,21
2019,9,18,수,ARP3,ARP1,J,J1223,D,12:00,,,30
2019,9,18,수,ARP1,ARP3,J,J1243,A,17:20,,,19
2019,9,18,수,ARP3,ARP1,J,J1243,D,16:10,,,29
2019,9,18,수,ARP3,ARP1,J,J1262,A,20:20,,,34
2019,9,18,수,ARP1,ARP3,J,J1262,D,19:10,,,35
2019,9,18,수,ARP1,ARP3,A,A1904,A,9:05,,,17
2019,9,18,수,ARP3,ARP1,A,A1904,D,7:55,,,24
2019,9,18,수,ARP3,ARP1,A,A1927,A,11:00,,,29
2019,9,18,수,ARP1,ARP3,A,A1927,D,9:50,,,24
2019,9,18,수,ARP3,ARP1,A,A1953,A,15:10,,,36
2019,9,18,수,ARP1,ARP3,A,A1953,D,14:05,,,27
2019,9,18,수,ARP3,ARP1,B,B1011,A,8:05,,,32
2019,9,18,수,ARP1,ARP3,B,B1011,D,6:55,,,14
2019,9,18,수,ARP3,ARP4,B,B1201,A,9:40,,,31
2019,9,18,수,ARP4,ARP3,B,B1201,D,8:35,,,3
2019,9,18,수,ARP1,ARP3,F,F1208,A,11:00,,,21
2019,9,18,수,ARP3,ARP1,F,F1208,D,9:50,,,30
2019,9,18,수,ARP3,ARP1,F,F1221,A,16:50,,,33
2019,9,18,수,ARP1,ARP3,F,F1221,D,15:40,,,29
2019,9,18,수,ARP1,ARP3,F,F1252,A,16:45,,,23
2019,9,18,수,ARP3,ARP1,F,F1252,D,15:35,,,30
2019,9,18,수,ARP3,ARP1,H,H1101,A,7:35,,,18
2019,9,18,수,ARP1,ARP3,H,H1101,D,6:25,,,9
2019,9,18,수,ARP3,ARP1,H,H1119,A,14:45,,,30
2019,9,18,수,ARP1,ARP3,H,H1119,D,13:30,,,24
2019,9,18,수,ARP1,ARP3,H,H1134,A,22:30,,,21
2019,9,18,수,ARP3,ARP1,H,H1134,D,21:20,,,37
2019,9,18,수,ARP8,ARP3,H,H1602,A,9:10,,,2
2019,9,18,수,ARP3,ARP8,H,H1602,D,8:20,,,36
2019,9,18,수,ARP3,ARP1,I,I1311,A,11:35,,,29
2019,9,18,수,ARP1,ARP3,I,I1311,D,10:25,,,24
2019,9,18,수,ARP1,ARP3,I,I1330,A,18:10,,,23
2019,9,18,수,ARP3,ARP1,I,I1330,D,17:00,,,34
2019,9,18,수,ARP6,ARP3,I,I1558,A,18:35,,,1
2019,9,18,수,ARP3,ARP6,I,I1558,D,17:25,,,40
2019,9,18,수,ARP6,ARP3,I,I1584,A,11:55,,,5
2019,9,18,수,ARP3,ARP6,I,I1584,D,10:45,,,28
2019,9,18,수,ARP3,ARP2,J,J1010,A,14:50,,,31
2019,9,18,수,ARP2,ARP3,J,J1010,D,13:50,,,10
2019,9,18,수,ARP3,ARP1,J,J1210,A,9:40,,,31
2019,9,18,수,ARP1,ARP3,J,J1210,D,8:30,,,19
2019,9,18,수,ARP1,ARP3,J,J1211,A,10:20,,,24
2019,9,18,수,ARP3,ARP1,J,J1211,D,9:10,,,33
2019,9,18,수,ARP3,ARP1,J,J1224,A,13:00,,,32
2019,9,18,수,ARP1,ARP3,J,J1224,D,11:50,,,21
2019,9,18,수,ARP1,ARP3,J,J1263,A,21:40,,,19
2019,9,18,수,ARP3,ARP1,J,J1263,D,20:30,,,34
2019,9,18,수,ARP3,ARP6,A,A1231,A,8:00,,,29
2019,9,18,수,ARP6,ARP3,A,A1231,D,6:55,,,1
2019,9,18,수,ARP1,ARP3,A,A1906,A,9:30,,,20
2019,9,18,수,ARP3,ARP1,A,A1906,D,8:20,,,36
2019,9,18,수,ARP3,ARP1,A,A1931,A,11:25,,,29
2019,9,18,수,ARP1,ARP3,A,A1931,D,10:15,,,24
2019,9,18,수,ARP1,ARP3,A,A1956,A,17:05,,,20
2019,9,18,수,ARP3,ARP1,A,A1956,D,15:55,,,30
2019,9,18,수,ARP3,ARP1,A,A1981,A,19:35,,,28
2019,9,18,수,ARP1,ARP3,A,A1981,D,18:25,,,26
2019,9,18,수,ARP2,ARP3,B,B1106,A,10:10,,,11
2019,9,18,수,ARP3,ARP2,B,B1106,D,9:10,,,33
2019,9,18,수,ARP2,ARP3,B,B1134,A,20:00,,,13
2019,9,18,수,ARP3,ARP2,B,B1134,D,19:05,,,30
2019,9,18,수,ARP4,ARP3,B,B1206,A,21:00,,,4
2019,9,18,수,ARP3,ARP4,B,B1206,D,19:35,,,28
2019,9,18,수,ARP1,ARP3,F,F1222,A,18:45,,,29
2019,9,18,수,ARP3,ARP1,F,F1222,D,17:35,,,34
2019,9,18,수,ARP3,ARP1,F,F1257,A,14:35,,,32
2019,9,18,수,ARP1,ARP3,F,F1257,D,13:25,,,23
2019,9,18,수,ARP1,ARP3,F,F1258,A,10:20,,,24
2019,9,18,수,ARP3,ARP1,F,F1258,D,9:10,,,33
2019,9,18,수,ARP3,ARP13,F,F1301,A,11:50,,,31
2019,9,18,수,ARP13,ARP3,F,F1301,D,10:55,,,2
2019,9,18,수,ARP3,ARP1,H,H1103,A,8:10,,,34
2019,9,18,수,ARP1,ARP3,H,H1103,D,7:00,,,18
2019,9,18,수,ARP1,ARP3,H,H1140,A,8:50,,,18
2019,9,18,수,ARP3,ARP1,H,H1140,D,7:40,,,19
2019,9,18,수,ARP2,ARP3,H,H1504,A,11:45,,,9
2019,9,18,수,ARP3,ARP2,H,H1504,D,10:45,,,28
2019,9,18,수,ARP1,ARP3,I,I1312,A,14:45,,,28
2019,9,18,수,ARP3,ARP1,I,I1312,D,13:35,,,33
2019,9,18,수,ARP3,ARP6,I,I1585,A,13:40,,,33
2019,9,18,수,ARP6,ARP3,I,I1585,D,12:30,,,3
2019,9,18,수,ARP1,ARP3,J,J1225,A,14:00,,,27
2019,9,18,수,ARP3,ARP1,J,J1225,D,12:50,,,30
2019,9,18,수,ARP3,ARP1,J,J1244,A,16:30,,,33
2019,9,18,수,ARP1,ARP3,J,J1244,D,15:20,,,31
2019,9,18,수,ARP3,ARP1,J,J1264,A,20:30,,,34
2019,9,18,수,ARP1,ARP3,J,J1264,D,19:20,,,29
2019,9,18,수,ARP3,ARP1,A,A1911,A,7:50,,,19
2019,9,18,수,ARP1,ARP3,A,A1911,D,6:40,,,11
2019,9,18,수,ARP1,ARP3,A,A1932,A,14:20,,,25
2019,9,18,수,ARP3,ARP1,A,A1957,A,15:30,,,33
2019,9,18,수,ARP1,ARP3,A,A1957,D,14:25,,,23
2019,9,18,수,ARP1,ARP3,A,A1982,A,20:40,,,17
2019,9,18,수,ARP3,ARP1,A,A1982,D,19:30,,,26
2019,9,18,수,ARP3,ARP1,B,B1013,A,8:30,,,36
2019,9,18,수,ARP1,ARP3,B,B1013,D,7:20,,,16
2019,9,18,수,ARP3,ARP2,B,B1107,A,8:35,,,38
2019,9,18,수,ARP2,ARP3,B,B1107,D,7:35,,,11
2019,9,18,수,ARP3,ARP2,B,B1135,A,18:30,,,30
2019,9,18,수,ARP2,ARP3,B,B1135,D,17:30,,,10
2019,9,18,수,ARP2,ARP3,B,B1136,A,9:40,,,9
2019,9,18,수,ARP3,ARP2,B,B1136,D,8:40,,,37
2019,9,18,수,ARP3,ARP4,B,B1207,A,18:55,,,27
2019,9,18,수,ARP4,ARP3,B,B1207,D,17:55,,,3
2019,9,18,수,ARP3,ARP1,F,F1209,A,11:00,,,29
2019,9,18,수,ARP1,ARP3,F,F1209,D,9:50,,,24
2019,9,18,수,ARP3,ARP1,F,F1223,A,17:05,,,34
2019,9,18,수,ARP1,ARP3,F,F1223,D,15:55,,,30
2019,9,18,수,ARP13,ARP3,F,F1302,A,10:25,,,1
2019,9,18,수,ARP3,ARP13,F,F1302,D,9:30,,,34
2019,9,18,수,ARP1,ARP3,H,H1104,A,10:55,,,21
2019,9,18,수,ARP3,ARP1,H,H1104,D,9:45,,,30
2019,9,18,수,ARP1,ARP3,H,H1120,A,17:35,,,20
2019,9,18,수,ARP3,ARP1,H,H1120,D,16:25,,,30
2019,9,18,수,ARP3,ARP1,H,H1141,A,10:35,,,31
2019,9,18,수,ARP1,ARP3,H,H1141,D,9:25,,,17
2019,9,18,수,ARP3,ARP8,H,H1605,A,19:20,,,26
2019,9,18,수,ARP8,ARP3,H,H1605,D,18:30,,,3
2019,9,18,수,ARP1,ARP3,I,I1314,A,13:00,,,20
2019,9,18,수,ARP3,ARP1,I,I1314,D,11:45,,,29
2019,9,18,수,ARP3,ARP1,I,I1331,A,18:05,,,36
2019,9,18,수,ARP1,ARP3,I,I1331,D,16:55,,,24
2019,9,18,수,ARP1,ARP3,I,I1332,A,19:00,,,34
2019,9,18,수,ARP3,ARP1,I,I1332,D,17:45,,,37
2019,9,18,수,ARP3,ARP6,I,I1559,A,20:30,,,34
2019,9,18,수,ARP6,ARP3,I,I1559,D,19:20,,,3
2019,9,18,수,ARP6,ARP3,I,I1586,A,16:35,,,3
2019,9,18,수,ARP3,ARP6,I,I1586,D,15:25,,,33
2019,9,18,수,ARP2,ARP3,J,J1011,A,18:40,,,10
2019,9,18,수,ARP3,ARP2,J,J1011,D,17:40,,,35
2019,9,18,수,ARP3,ARP1,J,J1212,A,10:10,,,35
2019,9,18,수,ARP1,ARP3,J,J1212,D,9:00,,,18
2019,9,18,수,ARP3,ARP1,J,J1226,A,13:30,,,34
2019,9,18,수,ARP1,ARP3,J,J1226,D,12:20,,,20
2019,9,18,수,ARP1,ARP3,J,J1245,A,17:50,,,19
2019,9,18,수,ARP3,ARP1,J,J1245,D,16:40,,,31
2019,9,18,수,ARP1,ARP3,J,J1265,A,22:00,,,19
2019,9,18,수,ARP3,ARP1,J,J1265,D,20:50,,,40
2019,9,18,수,ARP6,ARP3,A,A1232,A,12:25,,,3
2019,9,18,수,ARP3,ARP6,A,A1232,D,11:20,,,30
2019,9,18,수,ARP1,ARP3,A,A1912,A,9:55,,,26
2019,9,18,수,ARP3,ARP1,A,A1932,D,13:10,,,30
2019,9,18,수,ARP3,ARP1,A,A1961,A,16:05,,,29
2019,9,18,수,ARP1,ARP3,A,A1961,D,14:55,,,28
2019,9,18,수,ARP3,ARP1,A,A1983,A,19:55,,,29
2019,9,18,수,ARP1,ARP3,A,A1983,D,18:45,,,29
2019,9,18,수,ARP1,ARP3,B,B1014,A,22:30,,,21
2019,9,18,수,ARP3,ARP1,B,B1014,D,21:20,,,37
2019,9,18,수,ARP2,ARP3,B,B1108,A,14:30,,,11
2019,9,18,수,ARP3,ARP2,B,B1108,D,13:30,,,34
2019,9,18,수,ARP2,ARP3,B,B1138,A,20:30,,,11
2019,9,18,수,ARP3,ARP2,B,B1138,D,19:35,,,28
2019,9,18,수,ARP5,ARP3,B,B1300,A,11:40,,,2
2019,9,18,수,ARP3,ARP5,B,B1300,D,10:40,,,29
2019,9,18,수,ARP1,ARP3,F,F1210,A,12:45,,,20
2019,9,18,수,ARP3,ARP1,F,F1210,D,11:35,,,29
2019,9,18,수,ARP3,ARP13,F,F1303,A,18:45,,,32
2019,9,18,수,ARP13,ARP3,F,F1303,D,17:55,,,2
2019,9,18,수,ARP3,ARP1,H,H1105,A,8:50,,,41
2019,9,18,수,ARP1,ARP3,H,H1105,D,7:40,,,17
2019,9,18,수,ARP3,ARP1,H,H1121,A,15:50,,,29
2019,9,18,수,ARP1,ARP3,H,H1121,D,14:40,,,28
2019,9,18,수,ARP1,ARP3,H,H1142,A,12:25,,,19
2019,9,18,수,ARP3,ARP1,H,H1142,D,11:15,,,29
2019,9,18,수,ARP3,ARP2,H,H1505,A,10:10,,,35
2019,9,18,수,ARP2,ARP3,H,H1505,D,9:10,,,5
2019,9,18,수,ARP8,ARP3,H,H1606,A,17:40,,,5
2019,9,18,수,ARP3,ARP8,H,H1606,D,16:50,,,33
2019,9,18,수,ARP3,ARP1,I,I1333,A,20:00,,,31
2019,9,18,수,ARP1,ARP3,I,I1333,D,18:45,,,29
2019,9,18,수,ARP6,ARP3,I,I1560,A,22:40,,,3
2019,9,18,수,ARP3,ARP6,I,I1560,D,21:30,,,35
2019,9,18,수,ARP1,ARP3,J,J1213,A,11:20,,,22
2019,9,18,수,ARP3,ARP1,J,J1213,D,10:10,,,35
2019,9,18,수,ARP3,ARP1,J,J1246,A,17:10,,,37
2019,9,18,수,ARP1,ARP3,J,J1246,D,16:00,,,29
2019,9,18,수,ARP3,ARP6,A,A1233,A,14:00,,,32
2019,9,18,수,ARP6,ARP3,A,A1233,D,12:55,,,4
2019,9,18,수,ARP3,ARP1,A,A1912,D,8:45,,,38
2019,9,18,수,ARP3,ARP1,A,A1935,A,11:50,,,31
2019,9,18,수,ARP1,ARP3,A,A1935,D,10:40,,,23
2019,9,18,수,ARP3,ARP1,A,A1985,A,20:05,,,30
2019,9,18,수,ARP1,ARP3,A,A1985,D,18:55,,,32
2019,9,18,수,ARP3,ARP1,B,B1015,A,19:20,,,26
2019,9,18,수,ARP1,ARP3,B,B1015,D,18:10,,,23
2019,9,18,수,ARP3,ARP2,B,B1109,A,13:00,,,32
2019,9,18,수,ARP2,ARP3,B,B1109,D,12:00,,,9
2019,9,18,수,ARP3,ARP2,B,B1139,A,18:55,,,27
2019,9,18,수,ARP2,ARP3,B,B1139,D,17:55,,,10
2019,9,18,수,ARP3,ARP5,B,B1301,A,9:55,,,29
2019,9,18,수,ARP5,ARP3,B,B1301,D,8:50,,,3
2019,9,18,수,ARP3,ARP1,F,F1211,A,12:05,,,33
2019,9,18,수,ARP1,ARP3,F,F1211,D,10:55,,,21
2019,9,18,수,ARP1,ARP3,F,F1224,A,19:10,,,35
2019,9,18,수,ARP3,ARP1,F,F1224,D,18:05,,,36
2019,9,18,수,ARP1,ARP3,H,H1122,A,18:30,,,29
2019,9,18,수,ARP3,ARP1,H,H1122,D,17:20,,,39
2019,9,18,수,ARP3,ARP1,H,H1143,A,14:25,,,32
2019,9,18,수,ARP1,ARP3,H,H1143,D,13:15,,,24
2019,9,18,수,ARP2,ARP3,H,H1506,A,14:00,,,12
2019,9,18,수,ARP3,ARP2,H,H1506,D,12:55,,,28
2019,9,18,수,ARP3,ARP4,H,H1701,A,9:35,,,33
2019,9,18,수,ARP1,ARP3,I,I1316,A,13:45,,,25
2019,9,18,수,ARP3,ARP1,I,I1316,D,12:30,,,29
2019,9,18,수,ARP3,ARP1,I,I1335,A,20:15,,,32
2019,9,18,수,ARP1,ARP3,I,I1335,D,19:05,,,34
2019,9,18,수,ARP3,ARP2,I,I1561,A,8:35,,,38
2019,9,18,수,ARP2,ARP3,I,I1561,D,7:35,,,11
2019,9,18,수,ARP3,ARP6,I,I1587,A,18:25,,,31
2019,9,18,수,ARP6,ARP3,I,I1587,D,17:15,,,6
2019,9,18,수,ARP3,ARP1,J,J1214,A,10:30,,,31
2019,9,18,수,ARP1,ARP3,J,J1214,D,9:20,,,16
2019,9,18,수,ARP1,ARP3,J,J1229,A,14:35,,,25
2019,9,18,수,ARP3,ARP1,J,J1229,D,13:25,,,31
2019,9,18,수,ARP1,ARP3,J,J1247,A,18:10,,,23
2019,9,18,수,ARP3,ARP1,J,J1247,D,17:00,,,34
2019,9,18,수,ARP3,ARP1,J,J1266,A,21:40,,,28
2019,9,18,수,ARP1,ARP3,J,J1266,D,20:30,,,18
2019,9,18,수,ARP6,ARP3,A,A1234,A,16:15,,,3
2019,9,18,수,ARP3,ARP6,A,A1234,D,15:10,,,36
2019,9,18,수,ARP3,ARP1,A,A1913,A,8:35,,,38
2019,9,18,수,ARP1,ARP3,A,A1913,D,7:25,,,16
2019,9,18,수,ARP1,ARP3,A,A1936,A,15:00,,,30
2019,9,18,수,ARP3,ARP1,A,A1936,D,13:50,,,32
2019,9,18,수,ARP1,ARP3,A,A1962,A,17:35,,,20
2019,9,18,수,ARP3,ARP1,A,A1962,D,16:25,,,30
2019,9,18,수,ARP1,ARP3,A,A1986,A,21:00,,,18
2019,9,18,수,ARP3,ARP1,A,A1986,D,19:50,,,25
